"City","id","Date","Fatal","SubjectArmed","SubjectRace","SubjectGender","SubjectAge","NatureOfStop","NumberOfShots","NumberOfOfficers","OfficerRace","OfficerGender","Department","Month","Day","rank2016","state","estimate2016","census2010","change","sq_mi","sq_km","pop_density1","pop_density2","location","pop_density_size","coast","NewAge","AgeGroup","Seasons","Weekend","MoreThanOneOfficer","ShotsClean","MoreThanOneShot","mainOfficerRace","mainOfficerGender"
"chicago",4210681,NA,"N","U","B","M","30-39",NA,"10.0",1,"B","M","Chicago Police Department","0","0",3,"illinois",2704958,2695598,35,2273,58872,11900,46002,"41.8376°N 87.6818°W","6","neither",30,2,"0",0,0,10,1,"b","M"
"chicago",665397,NA,"F","Y","B","M","50-59",NA,"2.0",1,"L","M","Chicago Police Department","0","0",3,"illinois",2704958,2695598,35,2273,58872,11900,46002,"41.8376°N 87.6818°W","6","neither",50,3,"0",0,0,2,1,"l","M"
"chicago",1032960,"2013-06-07","N","U","B","M","20-29",NA,"1",1,"B","M","Chicago Police Department","6","6",3,"illinois",2704958,2695598,35,2273,58872,11900,46002,"41.8376°N 87.6818°W","6","neither",20,2,"3",0,0,1,0,"b","M"
"chicago",2705855,"2016-12-05","N","Y","B","M","31.0",NA,"1.0",8,"W;W;W;W;W;W;W;L","M;M;M;M;M;M;M;M;M","Chicago Police Department","12","2",3,"illinois",2704958,2695598,35,2273,58872,11900,46002,"41.8376°N 87.6818°W","6","neither",31,2,"2",0,1,1,0,"w","M"
"chicago",3516850,NA,"N","U","L","M","20-29",NA,"1",1,"W","M","Chicago Police Department","0","0",3,"illinois",2704958,2695598,35,2273,58872,11900,46002,"41.8376°N 87.6818°W","6","neither",20,2,"0",0,0,1,0,"w","M"
"chicago",1884893,"2014-12-10","F","U","B","M","20-29",NA,"5.0",1,"L","M","Chicago Police Department","12","4",3,"illinois",2704958,2695598,35,2273,58872,11900,46002,"41.8376°N 87.6818°W","6","neither",20,2,"2",0,0,5,1,"l","M"
"chicago",3097284,"2014-07-12","N","U","W","U","U",NA,"7.0",1,"W","M","Chicago Police Department","7","7",3,"illinois",2704958,2695598,35,2273,58872,11900,46002,"41.8376°N 87.6818°W","6","neither",0,0,"3",1,0,7,1,"w","M"
"chicago",1079790,NA,"N","U","B","M","20-29",NA,"1",3,"B;W;L","M;M;M","Chicago Police Department","0","0",3,"illinois",2704958,2695598,35,2273,58872,11900,46002,"41.8376°N 87.6818°W","6","neither",20,2,"0",0,1,1,0,"b","M"
"chicago",1339160,"2012-10-12","U","U","L","M","20-29",NA,"1",1,"W","M","Chicago Police Department","10","6",3,"illinois",2704958,2695598,35,2273,58872,11900,46002,"41.8376°N 87.6818°W","6","neither",20,2,"1",0,0,1,0,"w","M"
"chicago",4840594,NA,"F","N","B","M","20-29",NA,"4.0",1,"W","M","Chicago Police Department","0","0",3,"illinois",2704958,2695598,35,2273,58872,11900,46002,"41.8376°N 87.6818°W","6","neither",20,2,"0",0,0,4,1,"w","M"
"cincinnati",1945850,NA,"F","Y","B","M","U",NA,"1",1,"WHITE;ASIAN","MALE;MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"a","M"
"cincinnati",1880887,NA,"F","N","B","F","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",2266645,NA,"F","Y","B","M","U",NA,"1",1,"WHITE;WHITE;WHITE","MALE;FEMALE;MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",232433,"2015-09-05","N","Y","B","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","9","7",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"4",1,0,1,0,"w","M"
"cincinnati",3631310,"2014-05-08","F","Y","B","M","U",NA,"1",1,"WHITE;WHITE","MALE;MALE","Cincinnati Police Department","5","5",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"3",0,0,1,0,"w","M"
"cincinnati",4367615,NA,"F","N","W","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",4955528,NA,"N","Y","B","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",2832921,NA,"F","Y","B","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",3998446,NA,"U","U","B","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",1880003,"2015-09-06","F","Y","B","M","U",NA,"1",1,"BLACK","FEMALE","Cincinnati Police Department","9","1",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"4",1,0,1,0,"b","F"
"cincinnati",3990140,NA,"N","Y","B","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",2527410,NA,"F","Y","W","M","U",NA,"1",1,"BLACK;WHITE","MALE;MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"b","M"
"cincinnati",198888,NA,"F","Y","W","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",785848,"2011-11-01","N","Y","B","M","U",NA,"1",1,"BLACK","MALE","Cincinnati Police Department","11","3",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"1",0,0,1,0,"b","M"
"cincinnati",3531494,NA,"N","N","B","M","U",NA,"1",1,"BLACK","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"b","M"
"cincinnati",1789408,NA,"N","N","L","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",389457,NA,"N","Y","B","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",1724521,"2011-02-08","N","Y","B","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","2","3",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"2",0,0,1,0,"w","M"
"cincinnati",831472,"2015-12-11","N","Y","B","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","12","6",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"2",0,0,1,0,"w","M"
"cincinnati",3538580,"2013-11-12","N","N","B","M","U",NA,"1",1,"BLACK","FEMALE","Cincinnati Police Department","11","3",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"1",0,0,1,0,"b","F"
"cincinnati",2224124,NA,"N","N","B","M","U",NA,"1",1,"BLACK","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"b","M"
"cincinnati",1152802,NA,"F","Y","W","M","U",NA,"1",1,"WHITE;WHITE","MALE;MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",993580,NA,"N","U","L","M","U",NA,"1",1,"BLACK","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"b","M"
"cincinnati",19204,NA,"F","Y","B","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cincinnati",4105094,NA,"N","Y","B","M","U",NA,"1",1,"WHITE","MALE","Cincinnati Police Department","0","0",65,"ohio",298800,296943,63,774,20052,3860,14902,"39.1402°N 84.5058°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"cleveland",667130,"1905-07-06","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","5",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",3981873,"1905-07-03","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",2945635,"1905-07-05","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","4",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",1346308,"1905-07-03","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",2872868,"1905-07-07","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","6",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",825452,"1905-07-06","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","5",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",3167378,"1905-07-03","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",867244,"1905-07-08","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","7",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"cleveland",2649287,"1905-07-06","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","5",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",4361297,"1905-07-02","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","1",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"cleveland",3345195,"1905-07-03","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",115244,"1905-07-03","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",4127348,"1905-07-04","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",4497225,"1905-07-04","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",2694309,"1905-07-04","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",2339939,"1905-07-02","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","1",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"cleveland",560154,"1905-07-03","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",1748572,"1905-07-05","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","4",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",1030491,"1905-07-06","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","5",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",2409156,"1905-07-03","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",4893344,"1905-07-02","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","1",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"cleveland",2725239,"1905-07-03","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",2875784,"1905-07-08","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","7",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"cleveland",337820,"1905-07-02","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","1",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"cleveland",515940,"1905-07-06","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","5",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",696115,"1905-07-02","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","1",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"cleveland",647748,"1905-07-05","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","4",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",1584455,"1905-07-04","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",2197484,"1905-07-04","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",4093132,"1905-07-05","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","4",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",2412441,"1905-07-02","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","1",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"cleveland",419179,"1905-07-04","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",4235305,"1905-07-03","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",3188878,"1905-07-04","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",1468588,"1905-07-05","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","4",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",4874320,"1905-07-05","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","4",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",1737396,"1905-07-07","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","6",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",4724436,"1905-07-03","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",1991678,"1905-07-04","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",2328179,"1905-07-07","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","6",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",184692,"1905-07-03","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","2",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",4766659,"1905-07-04","N","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",27248,"1905-07-04","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"cleveland",2523597,"1905-07-04","F","U","U","U","U",NA,"1",1,"U","U","Cleveland Police Department","7","3",51,"ohio",385809,396815,277,777,20122,4965,19172,"41.4785°N 81.6794°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"columbus",2226573,NA,"N","U","B","M","U",NA,"1",2,"B;W","M;M","Columbus Police Department","0","0",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",0,0,"0",0,1,1,0,"b","M"
"columbus",3654951,NA,"N","U","B","U","U",NA,"1",2,"W;W","M:M","Columbus Police Department","0","0",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",0,0,"0",0,1,1,0,"w","M"
"columbus",1327286,NA,"N","U","O","M","27.0",NA,"1",1,"W","M","Columbus Police Department","0","0",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",27,2,"0",0,0,1,0,"w","M"
"columbus",1879193,NA,"N","U","B","M","20.0",NA,"1",1,"W","M","Columbus Police Department","0","0",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",20,2,"0",0,0,1,0,"w","M"
"columbus",767447,NA,"N","U","B","M","23.0",NA,"1",1,"W","M","Columbus Police Department","0","0",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",23,2,"0",0,0,1,0,"w","M"
"columbus",2021252,NA,"F","U","B","M","27.0",NA,"1",1,"W","M","Columbus Police Department","0","0",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",27,2,"0",0,0,1,0,"w","M"
"columbus",2180946,NA,"N","U","W","M","37.0",NA,"1",1,"W","M","Columbus Police Department","0","0",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",37,2,"0",0,0,1,0,"w","M"
"columbus",2953637,"2016-11-06","N","U","W","M","37.0",NA,"1",1,"W","M","Columbus Police Department","11","1",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",37,2,"1",1,0,1,0,"w","M"
"columbus",2614637,"2012-06-03","N","U","W","F","29.0",NA,"1",1,"W","M","Columbus Police Department","6","1",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",29,2,"3",1,0,1,0,"w","M"
"columbus",4848585,"2013-06-06","N","U","B","M","27.0",NA,"1",1,"B","M","Columbus Police Department","6","5",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",27,2,"3",0,0,1,0,"b","M"
"columbus",4129417,NA,"N","U","B","M","U",NA,"1",1,"W","M","Columbus Police Department","0","0",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"columbus",1597654,"2010-11-05","N","U","W","M","24.0",NA,"1",1,"W","M","Columbus Police Department","11","6",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",24,2,"1",0,0,1,0,"w","M"
"columbus",2445522,NA,"F","U","U","M","U",NA,"1",3,"U","U","Columbus Police Department","0","0",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",0,0,"0",0,1,1,0,"u","U"
"columbus",92955,"2013-03-01","N","U","B","M","26.0",NA,"1",1,"W","M","Columbus Police Department","3","6",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",26,2,"2",0,0,1,0,"w","M"
"columbus",1382429,"2014-03-01","F","U","W","M","47.0",NA,"1",1,"A","M","Columbus Police Department","3","7",14,"ohio",860090,787033,928,2185,56592,3936,15202,"39.9852°N 82.9848°W","2","neither",47,3,"2",1,0,1,0,"a","M"
